"DailySecond" "GPIO_C" "GPIO_PY" "Humidity" "Temperature" "Pressure"
18279 12159 12172.5 59.75 17.2 1017.38
18309 12159 12170.5 59.78 17.2 1017.39
18339 12156 12168 59.77 17.2 1017.39
18369 12155 12169 59.77 17.2 1017.38
18399 12155 12168.5 59.82 17.2 1017.37
18431 12155 12167.5 59.78 17.2 1017.36
18461 12156 12170 59.73 17.2 1017.35
18491 12156 12171 59.7 17.2 1017.34
18521 12159 12170 59.7 17.2 1017.34
18551 12158.5 12170 59.7 17.2 1017.34
18581 12156.5 12171 59.65 17.2 1017.34
18611 12157 12171 59.68 17.2 1017.33
18642 12157 12168.5 59.685 17.2 1017.34
18672 12157 12168.5 59.82 17.2 1017.34
18702 12158 12169 59.95 17.2 1017.34
18732 12157 12169 59.935 17.2 1017.35
18762 12158 12170 59.94 17.2 1017.35
18792 12159 12172 59.87 17.2 1017.355
18823 12160 12172 59.925 17.2 1017.36
18853 12159 12172 59.91 17.2 1017.36
18883 12159 12172 59.83 17.2 1017.37
18914 12159.5 12171 59.78 17.2 1017.37
18944 12162 12171.5 59.69 17.2 1017.36
18974 12161 12174 59.63 17.2 1017.35
19004 12160 12173 59.675 17.2 1017.35
19035 12160 12172.5 59.695 17.2 1017.34
19065 12162 12172 59.695 17.2 1017.34
19095 12160.5 12172 59.875 17.2 1017.35
19125 12159 12172 59.72 17.2 1017.37
19155 12160 12172 59.65 17.2 1017.38
19185 12161 12172 59.66 17.2 1017.38
19215 12158 12172 59.745 17.2 1017.39
19246 12158 12171 59.69 17.2 1017.39
19276 12159 12173.5 59.62 17.2 1017.4
19306 12160 12172 59.685 17.2 1017.4
19336 12160 12172 59.645 17.2 1017.4
19366 12159.5 12172 59.565 17.2 1017.41
19396 12161 12172.5 59.55 17.2 1017.41
19428 12161 12173 59.515 17.2 1017.4
19458 12162 12172.5 59.54 17.2 1017.4
19488 12162 12174 59.65 17.2 1017.4
19518 12162 12175 59.76 17.2 1017.41
19548 12162 12175 59.73 17.2 1017.425
19578 12162 12176 59.59 17.2 1017.42
19608 12162 12175 59.66 17.2 1017.42
19639 12162 12175 59.625 17.2 1017.42
19669 12162 12175 59.54 17.2 1017.425
19699 12162 12174 59.525 17.2 1017.43
19729 12162 12173 59.53 17.2 1017.43
19759 12162 12173.5 59.615 17.2 1017.42
19789 12162 12175 59.64 17.2 1017.42
19819 12162.5 12175 59.565 17.2 1017.4
19850 12162.5 12175.5 59.535 17.2 1017.39
19881 12161.5 12176 59.56 17.2 1017.39
19911 12162.5 12176 59.58 17.2 1017.38
19941 12163 12176 59.625 17.2 1017.37
19971 12161 12176 59.615 17.2 1017.37
20001 12160 12173 59.38 17.2 1017.38
20031 12163 12173 59.37 17.2 1017.39
20062 12159.5 12173 59.4 17.1 1017.39
20092 12160 12171.5 59.44 17.1 1017.4
20122 12160 12170 59.515 17.1 1017.4
20152 12160.5 12169.5 59.6 17.1 1017.4
20182 12160.5 12171.5 59.6 17.1 1017.41
20212 12160 12173 59.555 17.1 1017.42
20243 12160.5 12173 59.53 17.1 1017.42
20273 12161 12171 59.54 17.1 1017.425
20303 12160 12171 59.505 17.1 1017.42
20333 12160 12173 59.35 17.1 1017.425
20363 12161 12173.5 59.325 17.1 1017.42
20393 12161 12173 59.46 17.1 1017.42
20423 12160 12171.5 59.46 17.1 1017.43
20454 12159 12171 59.425 17.1 1017.44
20485 12159 12173 59.39 17.1 1017.45
20515 12159.5 12172 59.47 17.1 1017.45
20545 12160 12171 59.48 17.1 1017.45
20575 12161.5 12173 59.42 17.1 1017.44
20605 12162.5 12175 59.395 17.1 1017.445
20636 12161 12172 59.425 17.1 1017.45
20666 12160 12171 59.445 17.1 1017.44
20696 12160.5 12172.5 59.36 17.1 1017.44
20726 12160 12169 59.325 17.1 1017.44
20756 12161.5 12170 59.35 17.1 1017.43
20786 12162 12174 59.4 17.1 1017.42
20816 12163 12175 59.4 17.1 1017.41
20847 12163 12174 59.4 17.1 1017.4
20877 12162 12169.5 59.44 17.1 1017.385
20907 12160 12168 59.5 17.1 1017.39
20937 12161 12172 59.6 17.1 1017.39
20967 12163 12171.5 59.505 17.1 1017.38
20997 12162 12169 59.435 17.1 1017.38
21028 12161 12170 59.36 17.1 1017.385
21058 12161.5 12170.5 59.33 17.1 1017.39
21088 12161 12170.5 59.38 17.1 1017.4
21118 12161 12170 59.505 17.1 1017.4
21149 12163 12172 59.4 17.1 1017.4
21179 12163 12172.5 59.285 17.1 1017.4
21209 12163 12172 59.26 17.1 1017.4
21240 12166 12171 59.385 17.1 1017.4
21270 12167 12172 59.41 17.1 1017.39
21300 12167 12172 59.35 17.1 1017.38
21330 12166 12171.5 59.38 17.1 1017.37
21360 12165.5 12173 59.345 17.1 1017.37
21391 12161 12173 59.355 17.1 1017.36
21422 12161 12172 59.39 17.1 1017.36
21452 12162 12173 59.335 17.1 1017.37
21482 12162.5 12173 59.29 17.1 1017.36
21512 12163 12175 59.31 17.1 1017.365
21542 12163.5 12176.5 59.3 17.1 1017.37
21572 12164 12176 59.235 17.1 1017.38
21603 12163.5 12177 59.35 17.1 1017.38
21634 12163 12176 59.315 17.1 1017.37
21664 12162.5 12175 59.245 17.1 1017.37
21694 12163 12175 59.195 17.1 1017.36
21724 12163 12174 59.195 17.1 1017.35
21754 12162 12176 59.375 17.1 1017.33
21784 12162 12176 59.34 17.1 1017.32
21815 12163 12176 59.34 17.1 1017.31
21845 12164 12174 59.385 17.1 1017.31
21875 12165 12174 59.455 17.1 1017.295
21905 12166 12175 59.4 17.1 1017.29
21935 12166 12175 59.285 17.1 1017.29
21965 12166 12175 59.25 17.1 1017.29
21995 12167.5 12177 59.22 17.1 1017.28
22026 12167.5 12179 59.205 17.1 1017.29
22056 12169 12180 59.195 17.1 1017.3
22086 12168.5 12180 59.17 17.1 1017.31
22116 12164.5 12179 59.14 17.1 1017.31
22147 12163.5 12179 59.14 17.1 1017.32
22177 12164.5 12177.5 59.18 17.1 1017.32
22208 12166 12177.5 59.26 17 1017.32
22238 12167 12178 59.315 17 1017.32
22268 12169 12178 59.36 17 1017.33
22298 12170 12178 59.38 17 1017.33
22328 12169 12178 59.4 17 1017.34
22358 12168 12178 59.345 17 1017.34
22389 12169 12177 59.24 17 1017.34
22419 12169 12177 59.19 17 1017.36
22449 12167.5 12177.5 59.17 17 1017.36
22479 12169 12181.5 59.14 17 1017.36
22509 12170 12180 59.11 17 1017.38
22539 12169.5 12179 59.13 17 1017.39
22570 12168 12179 59.19 17 1017.39
22600 12168.5 12179 59.19 17 1017.39
22630 12169 12178.5 59.18 17 1017.4
22660 12169.5 12177 59.21 17 1017.39
22690 12168.5 12178 59.24 17 1017.39
22720 12169 12180 59.22 17 1017.39
22750 12174 12182.5 59.27 17 1017.38
22781 12175 12185 59.27 17 1017.38
22811 12174 12184 59.24 17 1017.37
22841 12168 12183 59.24 17 1017.36
22872 12168 12182 59.21 17 1017.35
22902 12169 12183 59.12 17 1017.35
22932 12170.5 12183 59.1 17.1 1017.34
22962 12170 12182 59.065 17.1 1017.34
22993 12170 12182 59.08 17.1 1017.34
23023 12170.5 12182.5 59.09 17.1 1017.34
23053 12171 12181.5 59.08 17.1 1017.35
23083 12170 12180 59.075 17.1 1017.35
23115 12169 12181.5 59.05 17.1 1017.35
23146 12170 12184 59.05 17.1 1017.34
23176 12170 12184 59.04 17.1 1017.33
23206 12170 12183 59.02 17.1 1017.34
23236 12170 12183.5 59.02 17.1 1017.35
23266 12170 12185 59.01 17.1 1017.355
23296 12171 12185 58.98 17.1 1017.35
23327 12171 12185 58.95 17.1 1017.34
23357 12171 12185 58.96 17.1 1017.33
23387 12172 12185 58.98 17.1 1017.35
23417 12171.5 12184 58.975 17.1 1017.36
23447 12174 12184.5 58.97 17.1 1017.37
23477 12172.5 12183.5 58.97 17.1 1017.38
23507 12171.5 12185 59.01 17.1 1017.375
23538 12172 12182 59.01 17.1 1017.38
23569 12173.5 12182 58.97 17.1 1017.39
23599 12170 12182 58.97 17.1 1017.4
23629 12170 12182 58.96 17.1 1017.4
23659 12170 12183 58.955 17.1 1017.38
23689 12170 12182.5 58.93 17.1 1017.38
23720 12172.5 12180 58.9 17.1 1017.38
23750 12170 12180 58.945 17.1 1017.375
23780 12170 12181 59 17.1 1017.38
23810 12171 12180 59 17 1017.38
23840 12171.5 12182 59.01 17 1017.38
23870 12171 12184.5 58.95 17 1017.38
23900 12172 12183 58.925 17 1017.36
23931 12172 12181.5 58.93 17 1017.37
23961 12173 12181.5 58.95 17.1 1017.375
23991 12173 12182 58.96 17.1 1017.39
24021 12172 12181 58.96 17.1 1017.39
24051 12172.5 12182 58.93 17.1 1017.39
24082 12173 12185 58.94 17.1 1017.375
24112 12173 12186.5 58.95 17.1 1017.36
24142 12171.5 12184 58.965 17.1 1017.4
24172 12172 12184 58.95 17.1 1017.41
24202 12172 12181 58.92 17.1 1017.4
24232 12172 12181 58.925 17.1 1017.39
24262 12173 12183.5 58.9 17.1 1017.4
24294 12173 12184.5 58.89 17.1 1017.4
24324 12174 12184.5 58.915 17 1017.39
24354 12174.5 12183.5 58.915 17 1017.375
24384 12174 12182 58.92 17 1017.36
24414 12173 12182 58.94 17 1017.37
24444 12172.5 12184.5 59.005 17 1017.38
24475 12174 12183.5 59.03 17 1017.38
24505 12176 12182 59.03 17 1017.38
24535 12176 12182.5 58.99 17 1017.38
24565 12174.5 12183.5 58.935 17 1017.39
24595 12174 12186 58.93 17 1017.38
24625 12174 12186 58.93 17 1017.37
24656 12173 12185 58.93 17 1017.37
24686 12172.5 12185.5 58.94 17 1017.37
24716 12172 12186 58.865 17 1017.37
24746 12172 12184 58.87 17 1017.38
24776 12172 12184.5 58.87 17 1017.37
24806 12173 12187 58.87 17 1017.36
24837 12174 12186 58.875 17 1017.35
24867 12174 12186 58.88 17 1017.35
24898 12173 12186 58.88 17 1017.35
24928 12172 12186 58.805 17.1 1017.345
24958 12169 12188 58.75 17.05 1017.34
24988 12173 12186 58.8 17 1017.34
25018 12173 12185 58.78 17 1017.33
25049 12171.5 12186 58.76 17 1017.34
25079 12171.5 12185 58.78 17 1017.34
25109 12172 12185 58.78 17 1017.34
25139 12171 12184 58.725 17 1017.34
25169 12171 12186 58.72 17 1017.35
25199 12172 12186 58.72 17 1017.35
25229 12174 12188.5 58.7 17 1017.33
25260 12175 12188 58.71 17 1017.32
25290 12174 12187 58.74 17 1017.32
25320 12175 12188.5 58.755 17 1017.31
25350 12174.5 12188 58.78 17 1017.29
25380 12174 12187 58.715 17 1017.29
25411 12175 12187 58.68 17 1017.28
25442 12174 12186.5 58.68 17 1017.29
25472 12174 12185.5 58.71 17 1017.29
25502 12175 12188 58.75 17 1017.285
25532 12174.5 12187 58.655 17 1017.27
25562 12175 12185 58.64 17 1017.26
25592 12175.5 12186 58.65 17 1017.27
25622 12176 12188 58.63 17 1017.28
25653 12175 12187.5 58.655 17 1017.27
25683 12174.5 12183 58.71 17 1017.25
25713 12176 12183.5 58.755 17 1017.26
25743 12176.5 12186 58.84 17 1017.26
25773 12176 12186.5 58.77 17 1017.25
25803 12176 12189 58.73 17 1017.25
25834 12176.5 12189 58.655 17 1017.25
25864 12176 12186 58.64 17 1017.24
25894 12176 12187 58.69 17 1017.23
25924 12176.5 12190.5 58.72 17 1017.235
25954 12176.5 12190 58.7 17 1017.23
25984 12178 12189 58.7 17 1017.23
26015 12178 12189 58.74 17 1017.23
26045 12176.5 12187 58.775 17 1017.25
26075 12179 12187 58.77 17 1017.26
26105 12180 12188.5 58.715 17 1017.26
26135 12180 12187 58.74 17 1017.27
26165 12178.5 12187 58.78 17 1017.29
26196 12178.5 12188 58.75 17 1017.31
26226 12177.5 12187 58.725 17 1017.32
26256 12177 12186.5 58.79 17 1017.33
26286 12177 12187 58.77 17 1017.33
26316 12176 12188.5 58.73 17 1017.33
26346 12176 12187 58.71 17 1017.34
26376 12177 12186 58.69 17 1017.34
26407 12177 12188 58.64 17 1017.34
26437 12178 12190.5 58.62 17 1017.34
26467 12179 12189 58.61 17 1017.34
26497 12179 12188 58.6 17 1017.325
26527 12180 12188 58.73 17 1017.33
26557 12181 12189 58.74 17 1017.34
26588 12181 12188.5 58.72 17 1017.34
26618 12178.5 12190 58.675 17 1017.34
26648 12177 12190 58.65 17 1017.35
26678 12177 12189.5 58.72 17 1017.34
26708 12178 12188.5 58.74 17 1017.34
26738 12178 12189.5 58.74 17 1017.35
26768 12176 12190 58.74 17 1017.34
26800 12175 12191 58.695 17 1017.32
26830 12175 12189 58.67 17 1017.3
26860 12177 12188.5 58.71 17 1017.31
26890 12178 12188 58.7 17 1017.31
26920 12178.5 12188 58.66 17 1017.31
26950 12180 12189 58.66 17 1017.33
26981 12180 12186.5 58.64 17 1017.35
27011 12179 12186 58.56 17 1017.37
27041 12179 12186 58.57 17 1017.37
27071 12178.5 12187 58.64 17 1017.37
27101 12177 12188 58.59 17 1017.38
27131 12178.5 12188 58.53 17 1017.38
27161 12179 12188 58.6 17 1017.37
27192 12177 12187 58.67 17 1017.36
27223 12177.5 12188 58.655 17 1017.35
27253 12178 12188.5 58.62 17 1017.365
27283 12179 12191.5 58.62 17 1017.38
27313 12180.5 12192 58.65 16.9 1017.38
27343 12180 12189 58.7 16.9 1017.37
27374 12180 12191 58.735 16.9 1017.38
27404 12179.5 12193 58.795 16.9 1017.39
27434 12179 12192 58.835 16.9 1017.38
27465 12180 12191.5 58.795 17 1017.39
27495 12180.5 12190 58.82 17 1017.4
27525 12181 12190 58.83 17 1017.4
27555 12181.5 12190 58.785 17 1017.4
27586 12181 12191 58.74 17 1017.41
27616 12181 12189.5 58.72 17 1017.42
27646 12181 12190 58.73 17 1017.42
27676 12181 12190 58.72 17 1017.43
27706 12182 12190 58.665 17 1017.43
27736 12182 12191 58.65 17 1017.415
27767 12181 12191.5 58.63 17 1017.4
27797 12180 12191 58.59 17 1017.4
27827 12181.5 12190.5 58.59 17 1017.37
27857 12182 12190.5 58.6 17 1017.36
27887 12182 12190 58.57 17 1017.36
27917 12182 12190 58.59 17 1017.37
27947 12181.5 12193 58.64 17 1017.39
27978 12181.5 12194 58.68 17 1017.38
28008 12184 12191.5 58.76 17 1017.37
28038 12184 12192 58.695 17 1017.38
28068 12181.5 12192 58.625 17 1017.38
28098 12181 12191 58.605 17 1017.38
28128 12181.5 12191 58.59 17 1017.38
28158 12184 12190.5 58.66 17 1017.39
28189 12180 12192 58.68 17 1017.39
28219 12178 12193 58.66 17 1017.4
28250 12178 12193.5 58.615 17 1017.4
28280 12181 12194 58.61 17 1017.39
28310 12180 12194 58.645 17 1017.38
28340 12180 12192.5 58.63 17 1017.375
28370 12181 12192 58.605 17 1017.38
28401 12179 12192 58.59 17 1017.38
28431 12179 12190 58.565 17 1017.37
28461 12179.5 12190 58.565 17 1017.37
28491 12180 12193 58.63 17 1017.38
28521 12180 12193 58.68 17 1017.4
28551 12180 12193 58.77 17 1017.4
28582 12181 12193 58.69 17 1017.39
28613 12181 12195 58.61 17 1017.39
28643 12181 12194 58.545 17 1017.39
28673 12180 12192 58.54 17 1017.38
28703 12180 12191.5 58.57 17 1017.39
28733 12180 12192 58.605 17 1017.38
28764 12179.5 12192.5 58.67 17 1017.38
28794 12181 12191 58.675 17 1017.39
28824 12181 12190.5 58.67 17 1017.38
28854 12182 12191.5 58.65 17 1017.38
28884 12185 12192 58.645 17 1017.38
28914 12180.5 12193 58.65 17 1017.38
28944 12180 12193 58.54 17 1017.37
28975 12180 12194 58.53 17 1017.36
29005 12180 12191 58.58 17 1017.36
29035 12180.5 12189 58.54 17 1017.35
29065 12181 12190.5 58.535 17 1017.37
29095 12181 12190 58.495 17 1017.38
29125 12181.5 12189 58.465 17 1017.39
29156 12179.5 12190 58.54 17 1017.38
29186 12180 12191 58.53 17 1017.37
29217 12181 12190.5 58.5 17 1017.36
29247 12184 12190 58.53 17 1017.375
29277 12181 12191 58.54 17 1017.385
29307 12182 12194.5 58.555 17 1017.39
29337 12183 12197 58.605 17 1017.4
29368 12183 12195 58.58 17 1017.39
29398 12185 12195 58.55 17 1017.39
29428 12188 12196 58.48 17 1017.41
29458 12187 12195 58.42 17 1017.42
29488 12186.5 12194 58.41 17 1017.42
29518 12183 12195 58.39 17 1017.43
29548 12184 12198 58.435 17 1017.435
29579 12186 12198 58.5 16.9 1017.42
29609 12185.5 12195.5 58.555 16.9 1017.42
29639 12184.5 12195.5 58.58 16.9 1017.45
29669 12185 12195.5 58.605 17 1017.45
29699 12186 12194.5 58.645 17 1017.45
29729 12186 12194 58.64 17 1017.46
29760 12186 12196 58.57 17 1017.46
29790 12189 12198 58.5 17 1017.44
29820 12187.5 12197 58.49 17 1017.44
29850 12186 12193.5 58.585 17 1017.45
29880 12185 12193.5 58.655 17 1017.45
29910 12187 12196 58.585 17 1017.45
29942 12188 12197 58.5 17 1017.44
29972 12186.5 12197 58.475 16.95 1017.44
30002 12185.5 12196 58.54 16.9 1017.44
30032 12185 12195 58.56 16.9 1017.46
30062 12184 12192 58.56 16.9 1017.47
30092 12183 12193 58.59 16.9 1017.47
30122 12183 12193 58.62 16.9 1017.46
30153 12184 12193 58.61 17 1017.46
30183 12184 12193 58.61 16.9 1017.46
30213 12183 12192 58.63 17 1017.45
30243 12185 12190 58.655 17 1017.46
30273 12184 12192.5 58.625 17 1017.48
30303 12184 12193 58.58 17 1017.49
30333 12183.5 12194 58.58 17 1017.49
30364 12184 12195.5 58.57 17 1017.51
30394 12184 12192 58.56 17 1017.52
30424 12186 12192 58.54 17 1017.52
30454 12187 12195.5 58.5 17 1017.52
30484 12186 12195.5 58.49 17 1017.53
30514 12185.5 12195 58.47 17 1017.53
30545 12185 12195.5 58.47 17 1017.52
30576 12184 12196 58.365 17 1017.52
30606 12185 12199 58.34 17 1017.53
30636 12185 12197 58.47 17 1017.53
30667 12184.5 12195.5 58.44 17 1017.53
30697 12184.5 12197 58.4 17 1017.53
30727 12184 12197.5 58.39 16.9 1017.53
30758 12184.5 12196.5 58.445 16.9 1017.525
30788 12185 12198 58.51 16.9 1017.54
30818 12185 12198 58.425 16.9 1017.56
30848 12186.5 12196.5 58.4 16.9 1017.57
30878 12186 12198 58.435 16.9 1017.59
30908 12185 12198.5 58.37 16.9 1017.61
30938 12185 12199 58.325 16.9 1017.62
30969 12185 12200.5 58.41 16.9 1017.62
30999 12186 12201 58.45 16.9 1017.62
31029 12186 12198 58.39 16.9 1017.6
31059 12186 12196 58.43 17 1017.6
31089 12185.5 12196 58.485 17 1017.62
31119 12185 12194.5 58.435 17 1017.635
31150 12184 12194 58.43 17 1017.64
31181 12184 12192.5 58.39 17 1017.65
31211 12183 12192 58.37 17 1017.64
31241 12181 12190.5 58.355 17 1017.63
31271 12182 12191 58.34 17 1017.62
31301 12184 12192 58.34 17 1017.61
31331 12183.5 12192 58.29 17 1017.62
31362 12183 12192 58.27 17 1017.63
31392 12182 12192 58.26 17 1017.63
31422 12183 12192 58.25 17 1017.63
31452 12182.5 12192 58.225 17 1017.62
31482 12178.5 12189.5 58.19 17 1017.61
31512 12177 12189 58.265 17 1017.61
31542 12182.5 12191 58.28 17 1017.61
31573 12180 12189 58.245 17 1017.61
31603 12176 12187 58.26 17 1017.62
31633 12175 12186 58.29 17 1017.62
31663 12175.5 12187 58.32 17 1017.62
31693 12178 12188 58.3 17 1017.62
31723 12178 12186.5 58.275 17 1017.62
31754 12176 12185 58.2 17 1017.62
31784 12176 12184 58.18 17 1017.62
31814 12178 12186.5 58.205 17 1017.62
31845 12177 12186.5 58.23 17 1017.63
31875 12175 12186 58.27 17 1017.63
31905 12177 12187 58.315 17 1017.62
31935 12179.5 12190.5 58.36 17 1017.62
31966 12183.5 12194 58.36 17 1017.61
31996 12184 12193 58.4 17 1017.6
32026 12184 12193 58.36 17 1017.59
32056 12185 12197 58.28 17 1017.6
32086 12184.5 12197 58.25 17 1017.6
32116 12182 12191 58.27 17 1017.59
32146 12180.5 12191 58.26 17 1017.6
32177 12180 12188 58.16 17 1017.6
32207 12179 12189 58.135 17 1017.58
32237 12178.5 12188.5 58.195 17 1017.58
32267 12181 12190 58.19 17 1017.58
32297 12182.5 12194.5 58.195 17 1017.59
32327 12182 12192.5 58.23 17 1017.585
32358 12180.5 12189 58.2 17 1017.58
32388 12177 12185 58.195 17 1017.585
32418 12175 12181 58.27 17 1017.59
32448 12175.5 12183.5 58.235 17 1017.6
32478 12177.5 12186.5 58.08 17 1017.61
32508 12175.5 12183 58.09 17 1017.61
32538 12176.5 12182 58.175 16.9 1017.6
32569 12177 12187 58.25 16.9 1017.59
32600 12178.5 12189 58.27 17 1017.58
32630 12179 12191 58.24 17 1017.585
32660 12178.5 12191.5 58.235 17 1017.58
32690 12180.5 12190.5 58.255 17 1017.56
32720 12181 12191 58.125 17 1017.55
32750 12183.5 12192 58.04 17 1017.56
32781 12185 12193 58.03 17 1017.565
32811 12186 12195 58.11 17 1017.57
32841 12187 12194 58.22 17 1017.55
32871 12187.5 12193 58.22 17 1017.54
32901 12184.5 12194 58.23 17 1017.53
32931 12185 12194 58.265 17 1017.54
32962 12184 12192 58.28 17 1017.54
32992 12183 12190 58.24 17 1017.52
33022 12183 12192 58.23 17 1017.51
33052 12183 12193 58.2 17 1017.51
33082 12182 12193 58.18 17 1017.51
33112 12180 12190 58.21 17 1017.5
33142 12180 12189 58.255 17 1017.49
33173 12181.5 12190 58.235 17 1017.48
33203 12182.5 12190 58.13 17 1017.48
33233 12184.5 12192 58.07 17 1017.49
33263 12185 12194 58.11 17 1017.49
33293 12187 12194.5 58.12 17 1017.48
33323 12187 12198 58.17 17 1017.48
33354 12186 12198 58.365 17 1017.475
33384 12185 12196 58.31 17 1017.47
33414 12185 12198 58.17 17 1017.47
33445 12185.5 12199 58.21 17 1017.47
33475 12187 12198 58.23 17 1017.48
33506 12185.5 12197 58.21 17 1017.47
33536 12186 12195 58.315 17 1017.46
33566 12189.5 12199 58.365 17 1017.47
33596 12187.5 12199 58.315 17 1017.47
33626 12186 12199 58.41 17 1017.45
33656 12186 12199 58.305 17 1017.45
33686 12188 12200 58.25 17 1017.46
33717 12190 12201 58.435 17 1017.46
33747 12188.5 12200 58.53 17 1017.46
33777 12188 12199 58.47 17 1017.45
33807 12187.5 12199 58.205 17 1017.45
33837 12186 12199 58.12 17 1017.44
33867 12187.5 12198 58.08 17 1017.43
33898 12188 12199 58.075 17 1017.43
33928 12189 12200 58.16 17 1017.44
33958 12188.5 12198 58.085 17 1017.45
33988 12188 12199 58.15 17 1017.46
34018 12188 12197.5 58.25 17 1017.45
34048 12186 12196 58.235 17 1017.44
34078 12186 12196 58.23 17 1017.44
34110 12184 12196.5 58.165 17 1017.42
34140 12184 12194.5 58.185 17 1017.4
34170 12184.5 12195.5 58.315 17 1017.41
34200 12185.5 12196.5 58.33 17 1017.41
34230 12185.5 12194.5 58.36 17 1017.4
34260 12186 12194 58.31 17 1017.41
34291 12187 12195.5 58.245 17 1017.39
34321 12189 12196 58.285 17 1017.38
34351 12188.5 12198 58.27 17 1017.38
34381 12188 12198 58.13 17 1017.36
34411 12187 12198 58.19 17 1017.34
34441 12186.5 12197 58.225 17 1017.33
34471 12187 12198 58.265 17 1017.33
34502 12188 12199 58.305 17 1017.32
34532 12187 12198 58.33 17 1017.325
34562 12190.5 12199.5 58.375 17 1017.33
34592 12195.5 12203.5 58.335 17 1017.33
34622 12193.5 12203 58.29 17 1017.345
34652 12189.5 12200 58.325 17 1017.375
34683 12190 12200 58.29 17 1017.37
34713 12191.5 12200 58.245 17 1017.365
34743 12193 12200.5 58.25 17 1017.36
34773 12193 12204.5 58.19 17 1017.36
34803 12191 12205 58.15 17 1017.36
34833 12190 12205 58.13 17 1017.34
34864 12190 12203 58.165 17 1017.33
34895 12188 12202.5 58.18 17 1017.335
34925 12187 12201 58.155 17 1017.33
34955 12187 12200.5 58.1 17 1017.33
34985 12188 12200.5 58.115 17 1017.32
35015 12187.5 12200 58.245 17 1017.31
35046 12187 12201 58.68 17 1017.31
35076 12186.5 12201.5 58.72 17 1017.31
35106 12187.5 12202 58.9 17.1 1017.31
35136 12188.5 12203 59.07 17.1 1017.31
35166 12190 12200 59.135 17.2 1017.31
35196 12190.5 12200 59.38 17.3 1017.3
35226 12192 12201.5 59.47 17.3 1017.29
35257 12190.5 12200.5 59.57 17.3 1017.29
35287 12189 12197 59.66 17.4 1017.28
35317 12187.5 12196.5 59.73 17.4 1017.27
35347 12190 12200 59.79 17.4 1017.27
35377 12190.5 12200 59.83 17.5 1017.27
35407 12191 12200.5 59.83 17.5 1017.27
35439 12189 12198 59.79 17.5 1017.28
35469 12185 12197.5 59.82 17.5 1017.28
35499 12184 12193 59.81 17.6 1017.27
35529 12183 12192.5 59.77 17.6 1017.26
35559 12184.5 12195 59.8 17.6 1017.25
35589 12189 12199 59.77 17.6 1017.26
35619 12190 12200.5 59.77 17.6 1017.27
35650 12191.5 12201.5 59.785 17.6 1017.26
35680 12190.5 12200.5 59.76 17.6 1017.25
35710 12190 12201 59.75 17.6 1017.25
35740 12193 12201 59.8 17.7 1017.23
35770 12193 12201 59.82 17.7 1017.22
35800 12193 12202.5 59.84 17.7 1017.22
35831 12192 12204.5 59.84 17.7 1017.22
35861 12193 12207 59.8 17.7 1017.22
35891 12193 12207 59.765 17.7 1017.235
35921 12193 12207 59.775 17.7 1017.24
35951 12194.5 12207.5 59.78 17.6 1017.24
35981 12195 12210 59.79 17.6 1017.24
36011 12196 12209 59.81 17.6 1017.24
36042 12197.5 12205 59.82 17.6 1017.245
36073 12194.5 12205.5 59.87 17.6 1017.24
36103 12194 12206 59.935 17.6 1017.23
36133 12195 12205 59.96 17.6 1017.22
36163 12194.5 12204 59.94 17.6 1017.21
36193 12194 12204 59.99 17.6 1017.21
36224 12194 12205 60.01 17.6 1017.22
36254 12195.5 12205 59.96 17.6 1017.24
36284 12196 12205 59.95 17.6 1017.26
36314 12195.5 12206 59.97 17.6 1017.3
36344 12195 12207.5 59.96 17.6 1017.31
36374 12197 12207.5 59.98 17.6 1017.31
36404 12197 12207 59.97 17.6 1017.31
36435 12195 12205 59.985 17.6 1017.32
36465 12195 12204 60.025 17.6 1017.33
36495 12196 12205 60.06 17.6 1017.34
36525 12195.5 12205 60.04 17.6 1017.34
36555 12195 12206 59.96 17.6 1017.34
36585 12197.5 12207.5 59.93 17.6 1017.33
36616 12200 12207 59.945 17.6 1017.34
36646 12199 12206 59.96 17.5 1017.34
36676 12196 12206 60.01 17.5 1017.35
36706 12196 12207.5 60 17.6 1017.35
36736 12196 12207.5 59.965 17.6 1017.36
36766 12195 12205.5 59.97 17.6 1017.35
36797 12194 12203.5 59.98 17.6 1017.35
36828 12194 12204 59.99 17.6 1017.355
36858 12193 12202.5 60.01 17.6 1017.36
36888 12193 12205 59.99 17.6 1017.36
36918 12190.5 12204.5 59.97 17.6 1017.36
36948 12191 12203 59.96 17.6 1017.365
36979 12191 12200 59.96 17.6 1017.36
37009 12189.5 12199 59.96 17.6 1017.35
37039 12191.5 12199 59.96 17.6 1017.35
37069 12192.5 12199.5 60 17.6 1017.34
37099 12191.5 12200 60 17.6 1017.35
37129 12191 12202.5 59.98 17.6 1017.36
37159 12191 12200.5 59.99 17.6 1017.37
37190 12190 12201 60 17.6 1017.37
37220 12191 12202 60.01 17.6 1017.37
37250 12191 12200.5 60.005 17.6 1017.37
37280 12191.5 12201 59.98 17.6 1017.36
37310 12192 12204 59.975 17.6 1017.36
37340 12192.5 12205.5 59.96 17.6 1017.365
37371 12192.5 12206 59.95 17.6 1017.37
37401 12191 12203.5 59.97 17.6 1017.38
37431 12191 12203 60.01 17.6 1017.41
37461 12192 12203.5 60.015 17.6 1017.4
37491 12191 12203 60 17.6 1017.39
